인허가일자,상세영업상태코드,폐업일자,소재지전체주소,사업장명,업태구분명,구명,동명
19940219,2,20060102.0,충청북도 청주시 상당구 북문로2가 116-151번지,밀 베이커리,제과점영업,상당구,북문로2가
19940426,2,20210305.0,충청북도 청주시 청원구 율량동 981 (1층),뚜레쥬르율량점,제과점영업,청원구,율량동
19940629,2,20110411.0,충청북도 청주시 상당구 탑동 308-1번지,진덕만베이커리,제과점영업,상당구,탑동
19940728,2,20090202.0,충청북도 청주시 서원구 사직동 13-15번지,파리바게뜨 사직점,제과점영업,서원구,사직동
19940912,2,20060222.0,충청북도 청주시 흥덕구 봉명동 2193번지,성호베이커리,제과점영업,흥덕구,봉명동
19940913,2,20130131.0,충청북도 청주시 상당구 서문동 2-10번지 외 1필지,파리바게트청주제일점,제과점영업,상당구,서문동
19940917,2,20050314.0,충청북도 청주시 흥덕구 가경동 1213번지,뚜레쥬르가경1호점,제과점영업,흥덕구,가경동
19941006,2,20050228.0,충청북도 청주시 서원구 수곡동 314번지,둘리제과점,제과점영업,서원구,수곡동
19941007,2,20060911.0,충청북도 청주시 서원구 모충동 122-20번지,파리바게뜨청주수곡점,제과점영업,서원구,모충동
19941008,2,20060102.0,충청북도 청주시 청원구 율량동 803번지,영베이커리,제과점영업,청원구,율량동
19941114,2,20060127.0,충청북도 청주시 청원구 내덕동 652-8번지,임영수베이커리,제과점영업,청원구,내덕동
19941114,2,20030331.0,충청북도 청주시 흥덕구 운천동 1122번지,빵마을,제과점영업,흥덕구,운천동
19941121,2,20061009.0,충청북도 청주시 청원구 율량동 1260번지,굿모닝베이커리,제과점영업,청원구,율량동
20100628,2,20100826.0,충청북도 청주시 서원구 사창동 250-2번지 (1층),앤틱크,제과점영업,서원구,사창동
19950525,2,20020509.0,충청북도 청주시 서원구 모충동 445-28번지,뉴욕제과,제과점영업,서원구,모충동
19950630,2,20010822.0,충청북도 청주시 서원구 사창동 148-3번지,커피숍카니발,제과점영업,서원구,사창동
19950804,2,20120615.0,충청북도 청주시 서원구 개신동 278-38번지,크라운베이커리,제과점영업,서원구,개신동
19951103,2,20060220.0,충청북도 청주시 청원구 율량동 1301번지,빠띠사보아,제과점영업,청원구,율량동
19951110,2,20060116.0,충청북도 청주시 청원구 우암동 375-1번지 우성상가 연립주택상가 21호,우성베이커리,제과점영업,청원구,우암동
19951121,2,20021017.0,충청북도 청주시 서원구 수곡동 1001번지,미즈브레드과자점,제과점영업,서원구,수곡동
19960126,2,20060102.0,충청북도 청주시 청원구 율량동 659-3번지,신라명과,제과점영업,청원구,율량동
19960212,2,20060210.0,충청북도 청주시 상당구 금천동 71-11번지,이태리제과,제과점영업,상당구,금천동
19960426,2,20030819.0,충청북도 청주시 서원구 모충동 500-3번지,흰돌베이커리,제과점영업,서원구,모충동
19960503,2,20120821.0,충청북도 청주시 서원구 사창동 354번지 외 16필지(1층),해피데이,제과점영업,서원구,사창동
19960531,2,20080422.0,충청북도 청주시 서원구 사직동 265-28번지,고려당터미널분점,제과점영업,서원구,사직동
19960612,2,20060919.0,충청북도 청주시 청원구 율량동 861번지 두진백로아파트 상가 102호,이재명베이커리,제과점영업,청원구,율량동
19960618,2,20070718.0,충청북도 청주시 상당구 용암동 2094번지 임광아파트상가,하이델베르과자점,제과점영업,상당구,용암동
20101203,2,20140708.0,충청북도 청주시 상당구 용암동 2301번지 (1층),김현중쉐프,제과점영업,상당구,용암동
20101203,2,20140530.0,충청북도 청주시 상당구 탑동 34-8번지 (1층)킴스마트내,케익하우스엠마,제과점영업,상당구,탑동
20101228,2,20180409.0,"충청북도 청주시 서원구 사창동 222-7번지 (1층)101, 102호",(주)좋은아침 베이커리,제과점영업,서원구,사창동
20110112,2,20110729.0,충청북도 청주시 상당구 남문로2가 46-3번지 (1층),박씨네 화과자,제과점영업,상당구,남문로2가
20150805,2,20151231.0,충청북도 청주시 흥덕구 가경동 764번지 대림가경아파트 상가동 109호,민트리제과,제과점영업,흥덕구,가경동
20050218,2,20191203.0,충청북도 청주시 흥덕구 가경동 1701번지 (1층),던킨도너츠 청주가경점,제과점영업,흥덕구,가경동
20050218,2,20121029.0,충청북도 청주시 서원구 사창동 262-14번지 (1층),빵나라,제과점영업,서원구,사창동
20050225,2,20140224.0,충청북도 청주시 흥덕구 봉명동 2689번지 (1층),뚜레쥬르청주봉명점,제과점영업,흥덕구,봉명동
20050406,2,20060519.0,충청북도 청주시 흥덕구 복대동 2054번지 (1층),빠띠샤과자점,제과점영업,흥덕구,복대동
20100719,2,20110824.0,충청북도 청주시 서원구 모충동 230-24번지 (1층),아메리카나앤베이커리,제과점영업,서원구,모충동
20100730,2,20210122.0,"충청북도 청주시 서원구 성화동 491 성화빌딩 (107,108호)",자연드림 청주성화점,제과점영업,서원구,성화동
20100816,2,20190530.0,충청북도 청주시 청원구 오창읍 양청리 821-2번지,뚜레쥬르오창호수공원점,제과점영업,청원구,오창읍
20100819,2,20111102.0,충청북도 청주시 서원구 산남동 588번지 외1필지 두꺼비빌딩(111호),코코마쉬,제과점영업,서원구,산남동
20100824,2,20190827.0,충청북도 청주시 상당구 용암동 2537번지 중흥마이빌아파트 상가동 (101)호,호도원호두과자청주본점,제과점영업,상당구,용암동
20100902,2,20121204.0,충청북도 청주시 상당구 북문로2가 57-4번지 외3필지 (1층),빵나라,제과점영업,상당구,북문로2가
20101018,2,20110706.0,충청북도 청주시 흥덕구 가경동 1189번지 형석1차아파트 상가 14동 110호,즉석팔봉빵집,제과점영업,흥덕구,가경동
20101021,2,20121203.0,충청북도 청주시 서원구 분평동 281-5번지 더플러스마트내(1층),브레드하임,제과점영업,서원구,분평동
20101111,2,20120116.0,충청북도 청주시 서원구 산남동 1085번지 (1층 월가마트 내),초콜릿베이커리,제과점영업,서원구,산남동
20101111,2,20120705.0,충청북도 청주시 흥덕구 가경동 1991번지 (1층),OK(오케이)호두,제과점영업,흥덕구,가경동
20110127,2,20121129.0,충청북도 청주시 서원구 미평동 35-20번지 외1필지(지하1층),파리바게뜨에버세이브점,제과점영업,서원구,미평동
20110223,2,20110808.0,충청북도 청주시 청원구 율량동 1026-5번지 (1층),삼형제빵집,제과점영업,청원구,율량동
20110225,2,20191114.0,충청북도 청주시 상당구 용담동 407번지 외1필지(1층),오븐스토리,제과점영업,상당구,용담동
20110308,2,20171228.0,충청북도 청주시 흥덕구 복대동 1785번지 1층,달콤한입,제과점영업,흥덕구,복대동
20140721,2,20140722.0,충청북도 청주시 흥덕구 복대동 288-124번지 LK트리플렉스 A동 103호(1층),리얼케익(REAL CAKE),제과점영업,흥덕구,복대동
20140325,2,20191205.0,충청북도 청주시 상당구 금천동 261-30번지 1층,아뜰리에101,제과점영업,상당구,금천동
20140428,2,20171207.0,충청북도 청주시 서원구 수곡동 334번지 1층,홈플러스익스프레스청주수곡점,제과점영업,서원구,수곡동
20140502,2,20170119.0,충청북도 청주시 서원구 산남동 832번지 (1층),FLORIAN(플로리안),제과점영업,서원구,산남동
20140516,2,20140523.0,충청북도 청주시 흥덕구 복대동 3380번지 현대백화점충청점 지하1층,바누아투과자점,제과점영업,흥덕구,복대동
20050506,2,20061101.0,충청북도 청주시 상당구 용담동 421번지,뚜쥬르,제과점영업,상당구,용담동
20050512,2,20111226.0,충청북도 청주시 서원구 사직동 722-6번지 (1층),국보제과,제과점영업,서원구,사직동
20050516,2,20070116.0,충청북도 청주시 흥덕구 봉명동 1855번지 푸른@상가 B동 101호,신라명과,제과점영업,흥덕구,봉명동
20050715,2,20100326.0,충청북도 청주시 서원구 사창동 156-10번지 외 4필지(1층),던킨도넛츠(충북대점),제과점영업,서원구,사창동
20051011,2,20141128.0,충청북도 청주시 상당구 남문로2가 9-13번지 (1층),던킨도너츠,제과점영업,상당구,남문로2가
20051012,2,20060503.0,충청북도 청주시 상당구 북문로1가 117-2번지,옥토브로베이커리,제과점영업,상당구,북문로1가
20051012,2,20090611.0,충청북도 청주시 상당구 용암동 2083번지,케잌하우스리옹,제과점영업,상당구,용암동
20080520,2,20140520.0,충청북도 청주시 상당구 용암동 1672번지 (1층),파리바게트(청주용암점),제과점영업,상당구,용암동
20080623,2,20080708.0,충청북도 청주시 흥덕구 가경동 1669번지 (1층),카카오아일(가경점),제과점영업,흥덕구,가경동
20051020,2,20070112.0,충청북도 청주시 상당구 용암동 2086번지 효성아파트 상가 1층1호,팔래스도우넛,제과점영업,상당구,용암동
20051109,2,20060907.0,충청북도 청주시 서원구 사창동 385-10번지 외 1필지(1층),바른생활샌드위치,제과점영업,서원구,사창동
20051109,2,20110624.0,충청북도 청주시 흥덕구 가경동 1685번지 외 4필지 111호(1층),뚜레쥬르가경대우점,제과점영업,흥덕구,가경동
20051111,2,20130717.0,충청북도 청주시 상당구 북문로1가 152-2번지,정항우케익,제과점영업,상당구,북문로1가
20051208,2,20090814.0,충청북도 청주시 청원구 사천동 437-14번지,케익마루,제과점영업,청원구,사천동
20051221,2,20060131.0,충청북도 청주시 청원구 내덕동 402-24번지,빵파러,제과점영업,청원구,내덕동
20060106,2,20180817.0,충청북도 청주시 흥덕구 복대동 2576번지 (1층),떡보의하루,제과점영업,흥덕구,복대동
20060112,2,20081208.0,충청북도 청주시 청원구 내수읍 학평리 150-7번지,하나로베이커리,제과점영업,청원구,내수읍
20060123,2,20101223.0,충청북도 청주시 상당구 용담동 407번지,프랑드리,제과점영업,상당구,용담동
20060224,2,20110719.0,충청북도 청주시 흥덕구 봉명동 168번지 (1층),뚜레쥬르청주봉명주공점,제과점영업,흥덕구,봉명동
20060317,2,20181011.0,충청북도 청주시 서원구 수곡동 904번지 (1층),이보아르베이커리,제과점영업,서원구,수곡동
20080725,2,20130329.0,충청북도 청주시 흥덕구 복대동 2596번지 (1층),봉스카페앤베이커리,제과점영업,흥덕구,복대동
20080826,2,20150106.0,충청북도 청주시 흥덕구 봉명동 1321번지 (1층),해바라기제과점,제과점영업,흥덕구,봉명동
20080917,2,20110316.0,충청북도 청주시 서원구 분평동 1258번지 (1층 103.104호),뚜레쥬르(분평주공점),제과점영업,서원구,분평동
20081006,2,20100503.0,충청북도 청주시 서원구 사창동 267-1번지 외 1필지(1층),카카오아일,제과점영업,서원구,사창동
20081015,2,20120405.0,충청북도 청주시 서원구 성화동 634번지 성화주공1단지아파트상가동 101호 (1층),슈에뜨베이커리,제과점영업,서원구,성화동
20081209,2,20121126.0,충청북도 청주시 상당구 용암동 1674번지 (지하),하나로 베이커리,제과점영업,상당구,용암동
20090113,2,20120521.0,충청북도 청주시 흥덕구 오송읍 오송리 142-1번지,오송베이커리,제과점영업,흥덕구,오송읍
20090130,2,20101231.0,충청북도 청주시 상당구 금천동 226-2번지 1층,천안전통호두과자,제과점영업,상당구,금천동
20090216,2,20100902.0,충청북도 청주시 상당구 북문로1가 90-1번지 1층 롯데시네마1008호,호두까기인형,제과점영업,상당구,북문로1가
20090306,2,20140113.0,충청북도 청주시 청원구 율량동 772번지 1층,천안전통호두과자,제과점영업,청원구,율량동
19881212,2,20110823.0,충청북도 청주시 서원구 사창동 156-2번지,파리바게뜨사창점,제과점영업,서원구,사창동
19890801,2,20080227.0,충청북도 청주시 흥덕구 복대동 1497번지,에펠제과,제과점영업,흥덕구,복대동
19890925,2,20040129.0,충청북도 청주시 서원구 사창동 262-2번지,주현베이커리,제과점영업,서원구,사창동
19900523,2,20120725.0,충청북도 청주시 흥덕구 운천동 1566번지,흥덕제과,제과점영업,흥덕구,운천동
19900614,2,20030501.0,충청북도 청주시 서원구 사창동 248-15번지,작은빵궁전,제과점영업,서원구,사창동
19900622,2,20110304.0,충청북도 청주시 청원구 내덕동 652-26번지,카카오아일,제과점영업,청원구,내덕동
19900625,2,20200122.0,충청북도 청주시 청원구 우암동 229-13번지,뚜레쥬르청주대점,제과점영업,청원구,우암동
19900629,2,20111212.0,충청북도 청주시 흥덕구 봉명동 1042번지,신라방제과점,제과점영업,흥덕구,봉명동
19900704,2,20060406.0,충청북도 청주시 청원구 내덕동 421-10번지,공항제과,제과점영업,청원구,내덕동
19900817,2,20190805.0,충청북도 청주시 상당구 금천동 195-43번지,대구제과,제과점영업,상당구,금천동
19900831,2,20030324.0,충청북도 청주시 흥덕구 운천동 1551번지,춘강다실,제과점영업,흥덕구,운천동
19901120,2,20040525.0,충청북도 청주시 흥덕구 비하동 669-8번지,맛나당제과,제과점영업,흥덕구,비하동
19901205,2,20071218.0,충청북도 청주시 서원구 수곡동 333번지 산남주공 상가동 1-103호,빠띠사보아산남분점,제과점영업,서원구,수곡동
19910402,2,20060102.0,충청북도 청주시 청원구 내덕동 651-6번지,고려당율량분점,제과점영업,청원구,내덕동
19910612,2,20021011.0,충청북도 청주시 흥덕구 복대동 1522번지,명승다실,제과점영업,흥덕구,복대동
19910731,2,20181015.0,충청북도 청주시 흥덕구 복대동 292-14번지 외 4필지(1층),마들렌과자점,제과점영업,흥덕구,복대동
19911108,2,20080422.0,충청북도 청주시 서원구 분평동 320번지,크리스탈제과,제과점영업,서원구,분평동
19920304,2,20130719.0,충청북도 청주시 상당구 금천동 115-1번지 수정아파트 103동(상가) 103호,케잌하우스쉐마,제과점영업,상당구,금천동
19920306,2,20051102.0,충청북도 청주시 흥덕구 봉명동 204-4번지,빵궁전베이커리,제과점영업,흥덕구,봉명동
19920306,2,20050507.0,충청북도 청주시 흥덕구 봉명동 204번지,빵궁전베이커리,제과점영업,흥덕구,봉명동
19920427,2,20020315.0,충청북도 청주시 서원구 개신동 278-27번지,미리내베이커리,제과점영업,서원구,개신동
20091026,2,20101103.0,충청북도 청주시 흥덕구 휴암동 332-28번지 외 1필지 나동 (1층),천안옛골호두과자,제과점영업,흥덕구,휴암동
20091112,2,20131107.0,충청북도 청주시 상당구 남문로2가 31번지 (1층),뚜레쥬르청주성안점,제과점영업,상당구,남문로2가
20091119,2,20101012.0,충청북도 청주시 서원구 수곡동 877번지 (1층),다모아,제과점영업,서원구,수곡동
20091123,2,20140723.0,충청북도 청주시 서원구 수곡동 78-25번지 (1층),카카오아일,제과점영업,서원구,수곡동
20091124,2,20100608.0,충청북도 청주시 흥덕구 봉명동 2719번지 (1층),하모니베이커리,제과점영업,흥덕구,봉명동
20100129,2,20161108.0,충청북도 청주시 상당구 북문로2가 116-25번지 1층,울타리없는장군빵집,제과점영업,상당구,북문로2가
20100304,2,20110222.0,충청북도 청주시 흥덕구 봉명동 1328번지 (1층),이정화의 행복한쿠키,제과점영업,흥덕구,봉명동
20100520,2,20130603.0,충청북도 청주시 청원구 사천동 233-197번지 (1층),파티쉐베이커리,제과점영업,청원구,사천동
20100528,2,20120307.0,충청북도 청주시 서원구 미평동 123-1번지 청주E마트(청주.판매시설)지하3층,(주)조선호텔베이커리,제과점영업,서원구,미평동
20100603,2,20121227.0,충청북도 청주시 서원구 모충동 230-36번지 (1층),GS25뉴청주모충점(제빵),제과점영업,서원구,모충동
20100604,2,20170425.0,충청북도 청주시 서원구 사창동 357-8번지 (1층),따삐오,제과점영업,서원구,사창동
20100604,2,20110511.0,충청북도 청주시 흥덕구 오송읍 만수리 523번지,월드윈베이커리,제과점영업,흥덕구,오송읍
20100609,2,20161213.0,충청북도 청주시 서원구 사직동 936번지 4공구 상가(115호),뚜레쥬르청주사직캐슬점,제과점영업,서원구,사직동
20100617,2,20100907.0,충청북도 청주시 흥덕구 복대동 3034번지 삼일나파트 상가 115동(111호),브리앙뜨베이커리,제과점영업,흥덕구,복대동
20130510,2,20180105.0,충청북도 청주시 서원구 성화동 899번지 (1층),Day Bread(데이브레드),제과점영업,서원구,성화동
20130816,2,20161228.0,충청북도 청주시 상당구 용담동 396번지 2층 203호,디브유,제과점영업,상당구,용담동
20130830,2,20151224.0,충청북도 청주시 서원구 사직동 755번지 (1)예술의전당 (1층),달콤,제과점영업,서원구,사직동
20130917,2,20181112.0,충청북도 청주시 상당구 용정동 1153번지 (1층),파리바게뜨,제과점영업,상당구,용정동
20131007,2,20200526.0,충청북도 청주시 상당구 북문로1가 175-3번지 3층,케이크만들기단하나,제과점영업,상당구,북문로1가
20131010,2,20141023.0,충청북도 청주시 청원구 율량동 1135번지 한울@상가 A동 1층 102호,레타블랑제리,제과점영업,청원구,율량동
20131209,2,20170227.0,충청북도 청주시 서원구 사직동 13-13번지 (1층),흥興제과사무소,제과점영업,서원구,사직동
20140103,2,20170724.0,충청북도 청주시 서원구 산남동 661번지 인템프라자 106호(1층),르쇼크(LeCHOC),제과점영업,서원구,산남동
20140117,2,20150803.0,"충청북도 청주시 상당구 금천동 43번지 금관할인마트내,1층",김동구빵굼터,제과점영업,상당구,금천동
20140206,2,20180816.0,충청북도 청주시 흥덕구 가경동 1517번지 동부아파트 상가동 102호 (1층),쿠키지인,제과점영업,흥덕구,가경동
20140211,2,20200518.0,충청북도 청주시 흥덕구 복대동 1717번지 (1층),더채운케이크,제과점영업,흥덕구,복대동
20060329,2,20060718.0,충청북도 청주시 흥덕구 가경동 1189번지 형석1차@상가 13동 109호,빵가마,제과점영업,흥덕구,가경동
20060726,2,20121207.0,충청북도 청주시 흥덕구 가경동 1416-3번지 1527호(1층),파리바게뜨,제과점영업,흥덕구,가경동
20060801,2,20121205.0,충청북도 청주시 흥덕구 가경동 1416-3번지 6001호,파리바게트,제과점영업,흥덕구,가경동
20060810,2,20080204.0,충청북도 청주시 청원구 오창읍 양청리 821-4번지 오창프라자 1층 108호,라이스존,제과점영업,청원구,오창읍
20060929,2,20100607.0,충청북도 청주시 흥덕구 복대동 489-1번지 (1층),그랜드제과,제과점영업,흥덕구,복대동
20061002,2,20081022.0,충청북도 청주시 청원구 오창읍 양청리 821-2번지 오창올리브 105호,뚜레쥬르올리브점,제과점영업,청원구,오창읍
20061107,2,20120126.0,충청북도 청주시 상당구 북문로2가 63-4번지 (1층),뚜레쥬르북문로점,제과점영업,상당구,북문로2가
20070125,2,20101005.0,충청북도 청주시 상당구 탑동 34-8번지 외 2필지(1층),브레드하임,제과점영업,상당구,탑동
20070131,2,20120125.0,충청북도 청주시 서원구 수곡동 848번지 (1층),뚜레쥬르청주수곡한마음점,제과점영업,서원구,수곡동
20070227,2,20080212.0,충청북도 청주시 서원구 분평동 1313번지 (1층),허니케잌&쿠키,제과점영업,서원구,분평동
20070315,2,20160512.0,충청북도 청주시 상당구 영운동 211-2번지 외3필지(1층),쇼콜라떼,제과점영업,상당구,영운동
20201230,2,20210624.0,충청북도 청주시 상당구 용암동 186-30,카페인중독용암점,제과점영업,상당구,용암동
20210208,2,20210218.0,충청북도 청주시 흥덕구 복대동 3380 현대백화점,팥고당(현대충청점),제과점영업,흥덕구,복대동
